sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
0,16.13927814,1,0.93036093,1,2.06963907,3,2,0.139278139,2.791082791,0,1,2.139278139,0,0.93036093,0.06963907,0,0,1,1,1,0,2.208917209,3,1.139278139,1,1,2.860721861,2.348195349,16,15.93036093,17
0.585202942,16.24439117,1,0.585202942,1,3.585202942,3.585202942,2,2,0.585202942,0,1.585202942,2.829594116,0,0,1,0,0.585202942,1,1,1,0,4.414797058,3,1.829594116,1,1,3.340811768,2.903579406,16.58520294,15.58520294,17
1,17.71280674,0.143596631,0.143596631,0.143596631,3.143596631,4,3.712806737,3.425613474,1.287193263,0.143596631,1.856403369,2.143596631,0,0,1,0.856403369,1,1,1,1,0.143596631,4,2.287193263,4.712806737,2.712806737,3.569210106,1.430789894,11.13324379,16.85640337,17,17
0,16.33320507,1,0.833397465,1,2.166602535,3,2,0.33320507,2.500192394,0,1,2.33320507,0,0.833397465,0.166602535,0,0,1,1,1,0,2.499807606,3,1.33320507,1,1,2.66679493,2.833012676,16,15.83339746,17
0.262258144,16.52451629,0.737741856,0.737741856,0.737741856,2.262258144,3.262258144,2.524516288,1.049032577,2.475483712,0,1.262258144,2,0,0.737741856,0.262258144,0.262258144,0.262258144,1,1,1,0,2.524516288,2.737741856,2.049032577,1.524516288,1.786774432,2.475483712,4.884839586,16.26225814,16.26225814,17
1,17.00330814,0.332230619,0.332230619,0.332230619,3.332230619,4,3.335538763,3.335538763,1,0,2,2,0,0,1,0.667769381,1,1,1,1,0,4,2.332230619,3.671077525,2.335538763,3.003308144,2.328922475,8.681001957,17,16.66776938,17
0.233828511,15.76617149,1,1,1,2.467657023,3.233828511,2,0.467657023,2.532342977,0,1.233828511,2,0,0.766171489,0.233828511,0,0.233828511,1,1,1,0,2.467657023,3,1,1,1,3.467657023,1.532342977,16.23382851,16,17
0.520650049,15.47934995,1,1,1,3.041300099,3.520650049,2,1.041300099,1.958699901,0,1.520650049,2,0,0.479349951,0.520650049,0,0.520650049,1,1,1,0,3.041300099,3,1,1,1,4.041300099,0.958699901,16.52065005,16,17
1,15.25355393,1,1,1,4,4,2,1.492892148,1.507107852,0.253553926,1.746446074,2.253553926,0,0,1,0,1,1,1,1,0.253553926,4,3.253553926,1.507107852,1,1,4.746446074,0,16.74644607,16.25355393,17
0.970871145,18,0.029128855,0,0.029128855,3,3.970871145,3.941742291,3.941742291,0.970871145,0,1.970871145,2.058257709,0,0,1,0.970871145,0.970871145,1,1,1,0,4.029128855,2.029128855,4.941742291,2.941742291,3.912613436,1,12.82522687,16.97087115,16.94174229,17
0.736491832,18,0.263508168,0,0.263508168,3,3.736491832,3.472983664,3.472983664,0.736491832,0,1.736491832,2.527016336,0,0,1,0.736491832,0.736491832,1,1,1,0,4.263508168,2.263508168,4.472983664,2.472983664,3.209475496,1,11.41895099,16.73649183,16.47298366,17
0,17.29992802,1,0.700071982,1,2.299928018,3.700071982,2,2,0.700071982,0.700071982,1,2.599856036,0,0,1,0,0.700071982,1,1,0.299928018,0,5,3.700071982,2.299928018,1.700071982,2.400143964,3.800287928,2.099496126,16,16.40014396,17
1,15.04931054,1,1,1,4,4,2,1.90137891,1.09862109,0.049310545,1.950689455,2.049310545,0,0,1,0,1,1,1,1,0.049310545,4,3.049310545,1.09862109,1,1,4.950689455,0,16.95068946,16.04931054,17
0.176377233,15.82362277,1,1,1,2.352754466,3.176377233,2,0.352754466,2.647245534,0,1.176377233,2,0,0.823622767,0.176377233,0,0.176377233,1,1,1,0,2.352754466,3,1,1,1,3.352754466,1.647245534,16.17637723,16,17
0.614868951,16.38513105,1,1,1,3.229737903,4,2,0.770262097,2.229737903,1,1,2.614868951,0,0,1,0,1,1,1,0.614868951,0.614868951,4.385131049,4,2.614868951,1.385131049,1.770262097,4.385131049,0,16,17,17
0,16.31734421,1,1,1,2,3.317344207,2,0.634688415,2.365311585,0.317344207,1,2,0,0.682655793,0.317344207,0,0.317344207,1,1,0.682655793,0,2.952032622,3.317344207,1.317344207,1.317344207,1.634688415,3.634688415,1.365311585,16,16.31734421,17
0.704502837,15.88649149,1,0.704502837,1,3.704502837,3.704502837,2,2,0.704502837,0,1.704502837,2.590994326,0,0,1,0,0.704502837,1,1,1,0,4.295497163,3,1.590994326,1,1,3.818011348,2.068480141,16.70450284,15.70450284,17
1,17.14806567,0.28397811,0.28397811,0.28397811,3.28397811,4,3.432043779,3.432043779,1,0,2,2,0,0,1,0.71602189,1,1,1,1,0,4,2.28397811,3.864087559,2.432043779,3.148065669,2.135912441,9.308284567,17,16.71602189,17
0.550956467,18,0.449043533,0,0.449043533,3,3.550956467,3.101912934,3.101912934,0.550956467,0,1.550956467,2.898087066,0,0,1,0.550956467,0.550956467,1,1,1,0,4.449043533,2.449043533,4.101912934,2.101912934,2.6528694,1,10.3057388,16.55095647,16.10191293,17
1,17.0819954,0.459002302,0.459002302,0.459002302,3.459002302,4,3.081995397,2.163990793,1.918004603,0.459002302,1.540997698,2.459002302,0,0,1,0.540997698,1,1,1,1,0.459002302,4,2.918004603,4.081995397,2.081995397,2.622993095,2.377006905,7.032970077,16.5409977,17,17
0.608073876,15.78385225,1,1,1,3.216147753,4,2,2,1,0.391926124,1.608073876,2,0,0,1,0,1,1,1,0.608073876,0,4.391926124,3.391926124,1.391926124,1.391926124,1.783852247,5,0,16.60807388,16.39192612,17
0,17.57353342,1,0.426466583,1,2.573533417,3.426466583,2,2,0.426466583,0.426466583,1,3.147066833,0,0,1,0,0.426466583,1,1,0.573533417,0,5,3.426466583,2.573533417,1.426466583,1.852933167,2.705866334,4.014733916,16,15.85293317,17
1,15.88555695,1,1,1,4,4,2,0.228886097,2.771113903,0.885556952,1.114443048,2.885556952,0,0,1,0,1,1,1,1,0.885556952,4,3.885556952,2.771113903,1,1,4.114443048,0,16.11444305,16.88555695,17
0.912363664,16.08763634,1,1,1,3.824727328,4,2,0.175272672,2.824727328,1,1,2.912363664,0,0,1,0,1,1,1,0.912363664,0.912363664,4.087636336,4,2.912363664,1.087636336,1.175272672,4.087636336,0,16,17,17
0.108173674,17.67547898,1,0.108173674,1,3.108173674,3.108173674,2,2,0.108173674,0,1.108173674,3.783652652,0,0,1,0,0.108173674,1,1,1,0,4.891826326,3,2.783652652,1,1,1.432694695,6.242784283,16.10817367,15.10817367,17
1,15.59785399,1,1,1,4,4,2,0.804292028,2.195707972,0.597853986,1.402146014,2.597853986,0,0,1,0,1,1,1,1,0.597853986,4,3.597853986,2.195707972,1,1,4.402146014,0,16.40214601,16.59785399,17
0.273496143,16,1,1,1,2.546992285,3.273496143,2,0,3,0.273496143,1,2.273496143,0,0.726503857,0.273496143,0,0.273496143,1,1,1,0.273496143,2.546992285,3.273496143,1.546992285,1,1,3.273496143,1.453007715,16,16.27349614,17
0.62867563,17.62867563,0.37132437,0.37132437,0.37132437,2.62867563,4,3.257351259,3.257351259,1,0.37132437,1.62867563,2,0,0,1,0.62867563,1,1,1,0.62867563,0,4.37132437,2.742648741,3.886026889,2.62867563,3.62867563,2.485297482,8.172783184,16.62867563,17,17
1,15.74572546,0.751424848,0.751424848,0.751424848,3.751424848,4,2.497150304,2.497150304,1,0,2,2,0,0,1,0.248575152,1,1,1,1,0,4,2.751424848,1.994300608,1.497150304,1.745725456,4.005699392,3.231476974,17,16.24857515,17
0.802617831,15,1,1,0.197382169,3.197382169,3.802617831,2,4,1.802617831,0,1,1.802617831,0,0,0.802617831,1,1,1,1,1,0,4.802617831,4.197382169,4.197382169,1,1.394764337,1,0.789528674,16,17.80261783,18
0,15.99771672,1,1,1,4,3.498858361,2,2.004566557,0.501141639,0,1.498858361,1,0.498858361,0,0.498858361,0.501141639,0.501141639,1,1,1,0,4,3.503424918,4.501141639,1.498858361,3,1.498858361,13.97716721,16.99771672,17.49885836,18
1,18.70973823,1,1,0.322565442,3,2.322565442,2,4,1.354869115,1.677434558,1,1.645130885,0,0,0.322565442,0,1,1,1,0.322565442,0,5,4.354869115,3,1,1,5,0.645130885,16.67743456,18,18
0.674742719,15.65051456,1,0.325257281,1,3.674742719,2.674742719,0.325257281,1.674742719,0.325257281,0.325257281,1,3.325257281,0,0,1,0.325257281,1,0.674742719,1,1,0,5,3.349485438,2.674742719,1,1.325257281,4.325257281,1.349485438,15.65051456,16.32525728,18
0.645108761,15.70978248,1,0.354891239,1,3.645108761,2.645108761,0.354891239,1.645108761,0.354891239,0.354891239,1,3.354891239,0,0,1,0.354891239,1,0.645108761,1,1,0,5,3.290217521,2.645108761,1,1.354891239,4.354891239,1.290217521,15.70978248,16.35489124,18
1,15,1,0.062935055,0.937064945,3.937064945,3.062935055,0.12587011,2.12587011,0.12587011,0,1,2.937064945,0,0,1,0.062935055,1,1,1,1,0,5,4,3.062935055,1,1,3.811194835,1.87412989,15.06293506,16.12587011,18
1,15.68931398,1,1,0,3,3.724274408,2,4,2,0.275725592,1,1.862137204,0,0,0.862137204,0.862137204,1,1,1,0.862137204,0,5,4.137862796,3.862137204,1,1,1.551451185,0,16.1378628,18,18
0.738482706,15.52303459,1,1,1,3.738482706,3.476965412,1.738482706,0.261517294,1.738482706,1,1,2.523034588,0,0,1,0.261517294,1,0.738482706,1,1,0,4.261517294,2.738482706,2.738482706,1,1.261517294,5,1.476965412,18.47696541,17.73848271,18
0.333607886,15.33360789,1,1,1,3.666392114,3,2,4,0.666392114,0.333607886,1,1.667215772,0,0,0.333607886,0.666392114,1,1,1,1,0,4.333607886,4.332784228,4.332784228,1,2.332784228,2.334431544,3.332784228,16,17.33360789,18
1,15,1,0.947027512,1,4,3.947027512,1.894055025,0.105944975,1.894055025,0.947027512,1,2.052972488,0,0,1,0,1,1,1,1,0,4.052972488,3.052972488,3,1,1,4.947027512,2,18.78811005,17.89405502,18
1,16.99670446,1,1,0.750823886,3,2.750823886,2,4,0.498352228,1.249176114,1,2.501647772,0,0,0.750823886,0,1,1,1,0.750823886,0,5,3.498352228,3,1,1,5,1.501647772,16.24917611,18,18
0,17,0.047494136,0.047494136,1,3,1.047494136,1.952505864,3.857517593,1,0.047494136,1.952505864,4,0,0,1,1,0.047494136,0.952505864,1,0.047494136,0,3.094988271,1.047494136,2,1,1.047494136,3.094988271,5.715035186,17.95250586,17.95250586,18
0,17.38483307,1,1,1,4,3.615166932,2,1.539332273,0,0.384833068,1.615166932,1.384833068,0.615166932,0,1,0.384833068,0,1,1,1,0.384833068,3.615166932,1.615166932,3.230333863,1.615166932,3,2,22.8455008,17.61516693,18,18
0,17,0.440198955,0.440198955,1,3,1.440198955,1.559801045,2.679403134,1,0.440198955,1.559801045,4,0,0,1,1,0.440198955,0.559801045,1,0.440198955,0,3.88039791,1.440198955,2,1,1.440198955,3.88039791,3.358806269,17.55980104,17.55980104,18
0.712072443,15.71207244,0.287927557,1,1,4,3.712072443,0.575855114,1.151710229,1.712072443,0,1,1,0,0,0,1,1,1,1,1,0,3.287927557,5,5,1.712072443,4.424144886,3.136217328,6.848289771,17.42414489,17.71207244,18
0.965415848,16.03458415,0.965415848,0.965415848,1,2.034584152,1,3.930831696,4,1.965415848,0,2.965415848,1.103752456,0,0,0.034584152,0.034584152,0,1,1,0.965415848,0,3.965415848,2.930831696,2.965415848,1,1,3.965415848,6,18,18,18
0.189514047,16.81048595,1,1,1,3,2.189514047,1.189514047,1.568542141,0.810485953,1,1,3.810485953,0,0,1,0.810485953,1,0.189514047,1,1,0,5,2.189514047,2.189514047,1,1.810485953,5,0.379028094,16.81048595,17.18951405,18
1,15,1,1,0.932031444,3.932031444,4,2,0.271874223,2,0.932031444,1,2,0,0,1,0.067968556,1,1,1,1,0,4.067968556,3.067968556,3.067968556,1,1,4.728125777,1.864062888,18.79609433,18,18
1,15.68934753,0.310652474,0.689347526,1,4,3.689347526,0,0.621304947,1.378695053,0,1,1.621304947,0,0,0.310652474,0.689347526,1,1,1,1,0,3.621304947,4.689347526,4.378695053,1.689347526,3.757390105,4,6.136085158,17.06804258,17.37869505,18
1,19.74867768,1,1,0.062830581,3,2.062830581,2,4,1.874338838,1.937169419,1,1.125661162,0,0,0.062830581,0,1,1,1,0.062830581,0,5,4.874338838,3,1,1,5,0.125661162,16.93716942,18,18
0.957790457,16.04220954,0.042209543,1,1,4,4,0.084419087,0,1.915580913,0,1.042209543,1,0.042209543,0,0.042209543,0.957790457,0.957790457,1,1,1,0,3.042209543,4.87337137,4.957790457,2,4.915580913,3.915580913,8.675352694,18,18,18
1,15.22133999,1,1,1,3.557320026,3.335980039,2.442679974,0.885359948,2,0.778660013,1.442679974,1.778660013,0,0,0.778660013,0,0.778660013,1,1,1,0,4,3,3,1,1,4.778660013,2.885359948,18.77866001,18,18
1,15,1,1,0.837388758,3.837388758,4,2,0.650444969,2,0.837388758,1,2,0,0,1,0.162611242,1,1,1,1,0,4.162611242,3.162611242,3.162611242,1,1,4.349555031,1.674777515,18.51216627,18,18
0.858406845,15.85840685,1,1,1,3.141593155,3,2,4,0.141593155,0.858406845,1,2.716813691,0,0,0.858406845,0.141593155,1,1,1,1,0,4.858406845,3.283186309,3.283186309,1,1.283186309,4.433627381,2.283186309,16,17.85840685,18
0.39648259,16.20703482,1,1,1,3.39648259,2.79296518,1.39648259,0.60351741,1.39648259,1,1,3.20703482,0,0,1,0.60351741,1,0.39648259,1,1,0,4.60351741,2.39648259,2.39648259,1,1.60351741,5,0.79296518,17.79296518,17.39648259,18
1,15.1632107,0.836789305,1,1,4,4,1.67357861,0,2,0.836789305,1,1.836789305,0,0,0.836789305,0.163210695,1,1,1,1,0,3.836789305,3.32642139,3.32642139,1.163210695,1.65284278,4.836789305,2.979264171,18.8367893,18,18
0.799382922,16.20061708,0.200617078,1,1,4,4,0.401234157,0,1.598765843,0,1.200617078,1,0.200617078,0,0.200617078,0.799382922,0.799382922,1,1,1,0,3.200617078,4.398148765,4.799382922,2,4.598765843,3.598765843,11.20987325,18,18,18
0.624670747,15.75065851,1,0.375329253,1,3.624670747,2.624670747,0.375329253,1.624670747,0.375329253,0.375329253,1,3.375329253,0,0,1,0.375329253,1,0.624670747,1,1,0,5,3.249341494,2.624670747,1,1.375329253,4.375329253,1.249341494,15.75065851,16.37532925,18
0.60963082,15.78073836,1,1,1,3.60963082,3.219261639,1.60963082,0.39036918,1.60963082,1,1,2.780738361,0,0,1,0.39036918,1,0.60963082,1,1,0,4.39036918,2.60963082,2.60963082,1,1.39036918,5,1.219261639,18.21926164,17.60963082,18
0.32307934,16.67692066,1,1,1,3,2.32307934,1.32307934,1.969238019,0.67692066,1,1,3.67692066,0,0,1,0.67692066,1,0.32307934,1,1,0,5,2.32307934,2.32307934,1,1.67692066,5,0.64615868,16.67692066,17.32307934,18
0.153061589,16.84693841,0.153061589,0.153061589,1,3,1.306123177,2,4,0.846938411,0.153061589,1.846938411,3.846938411,0,0,1,0.846938411,0.153061589,1,1,0.153061589,0,3.306123177,1.306123177,2.153061589,1,1,3.306123177,5.387753646,17.69387682,18,18
1,15,1,0.848863912,1,4,3.848863912,1.697727823,0.302272177,1.697727823,0.848863912,1,2.151136088,0,0,1,0,1,1,1,1,0,4.151136088,3.151136088,3,1,1,4.848863912,2,18.39545565,17.69772782,18
1,19.74563005,1,0.94912601,0.05087399,3.05087399,2.05087399,1.898252019,3.898252019,1.898252019,1.898252019,1,1.101747981,0,0,0.05087399,0,1,1,1,0.05087399,0,5,4.94912601,3,1,1,4.94912601,0.101747981,16.89825202,17.89825202,18
1,15.05809314,1,1,0.058093136,3,3.941906864,2,4,1.883813728,0.058093136,1,2.058093136,0,0,1,0.941906864,1,1,1,1,0,5,3.941906864,3.941906864,1,1,1.232372545,0.116186272,16,18,18
1,16,1,1,1,2.643590628,2.287181257,2.712818743,4,0.712818743,0.643590628,1.712818743,2.287181257,0,0,0.643590628,0,0.643590628,1,1,1,0,4.643590628,3,3,1,1,4.643590628,3.425637486,16.71281874,18,18
1,15.7900033,1,0.790003298,1,3.209996702,3,1.580006597,3.580006597,0,0.790003298,1,3,0,0,1,0,1,1,1,1,0,5,3.209996702,3,1,1,4.790003298,2,15.7900033,17.5800066,18
0,17.95882643,0.958826428,0.958826428,1,3.958826428,2.917652856,2,4,0.041173572,0.958826428,1.041173572,2.082347144,0,0,1,1,0,1,1,0.958826428,0.958826428,3,1,2,1,2.917652856,2.041173572,20.38239642,17.04117357,18,18
1,15,1,0.078795339,1,4,3.078795339,0.157590678,1.842409322,0.157590678,0.078795339,1,2.921204661,0,0,1,0,1,1,1,1,0,4.921204661,3.921204661,3,1,1,4.078795339,2,15.31518136,16.15759068,18
1,15.67123674,1,1,0.671236744,3,3.328763256,2,4,0.657526512,0.671236744,1,2.671236744,0,0,1,0.328763256,1,1,1,1,0,5,3.328763256,3.328763256,1,1,3.684946975,1.342473488,16,18,18
0.682307172,15,1,1,0.317692828,3.317692828,3.682307172,2,4,1.682307172,0,1,1.682307172,0,0,0.682307172,1,1,1,1,1,0,4.682307172,4.317692828,4.317692828,1,1.635385657,1,1.270771314,16,17.68230717,18
0.080283181,16.83943364,0.080283181,0,1,3.080283181,1.160566363,1.839433637,3.839433637,0.919716819,0,1.919716819,3.919716819,0,0,1,0.919716819,0.080283181,1,1,0.080283181,0,3.160566363,1.240849544,2.080283181,1,1,3.080283181,5.678867274,17.75915046,17.83943364,18
0.911244132,15.17751174,1,1,0.088755868,3,3.822488264,1.911244132,3.733732397,1.911244132,0.088755868,1,2.177511736,0,0,1,1,1,0.911244132,1,1,0,5,3.822488264,3.822488264,1,1.088755868,1.355023471,0,16.08875587,17.91124413,18
0.009601401,17.0288042,1,1,0.990398599,3,2,1.009601401,1.028804202,1.009601401,1.009601401,1,3.971195798,0,0,0.990398599,0.990398599,1,0.009601401,1,0.990398599,0,5,2.028804202,2.009601401,1,1.990398599,5,0,17,17.0096014,18
0.950732945,16.04926705,1,1,1,2.09853411,1.147801165,3.90146589,3.80293178,1.90146589,0,2.950732945,1,0.049267055,0,0.049267055,0,0,1,1,1,0,4,2.950732945,3.049267055,1.049267055,1.09853411,3.90146589,6.88680699,18,18,18
0.119641212,17.64107636,0.119641212,0,1,4,3.760717576,3.521435151,4,1.119641212,0,1.880358788,2.760717576,0,0,0,0,0,1,1,1,0,4.760717576,4.119641212,3.760717576,1,1,1.239282424,1.196412122,18.88035879,18.11964121,19
0.207326773,17.37801968,0.207326773,0,0.792673227,4,4,3.17069291,3.17069291,1.207326773,0,1.792673227,2.585346455,0,0,0,0,0.207326773,1,1,1,0,5,4.207326773,3.792673227,1,1,1.621980318,1.243960636,18.79267323,18.20732677,19
0.447619867,16.6571404,0.447619867,0,0.552380133,3.552380133,3.104760267,3.104760267,4,0.552380133,0,1.552380133,2.552380133,0,0,0.447619867,0.447619867,0,1,1,1,0,4.552380133,3.104760267,3.104760267,1,1,1,0,17.6571404,18,19
0.086019274,17.74194218,1,0.913980726,0.913980726,2.086019274,2,2.913980726,3.086019274,2.741942179,0,1,2.913980726,0,0,1,1,0,1,1,1,0,4,2.913980726,2.913980726,1,1.913980726,1.913980726,4.569903632,17.82796145,18,19
0.252730427,17.24180872,0.252730427,0,1,4,3.494539146,2.989078293,4,1.252730427,0,1.747269573,2.494539146,0,0,0,0,0,1,1,1,0,4.494539146,4.252730427,3.494539146,1,1,1.505460854,2.527304268,18.74726957,18.25273043,19
0,18,0.654211893,0.654211893,1,2.691576215,2.691576215,3.345788107,3.345788107,2.308423785,0,1.345788107,3,0,0,0.654211893,0.654211893,0,1,1,1,0,4.345788107,3.345788107,3.345788107,1,1.654211893,1.654211893,3.271059464,18.34578811,18,19
0.80187909,15.59436273,0.80187909,0,0.19812091,4,4,0.792483641,0.792483641,1.80187909,0,1.19812091,1.39624182,0,0,0,0,0.80187909,1,1,1,0,5,4.80187909,3.19812091,1,1,3.40563727,4.811274539,18.19812091,18.80187909,19
0.601117323,16.19664803,1,0.398882677,1,3.202234646,2,1.196648031,3.601117323,2.398882677,0,1,1.797765354,0,0,0.398882677,0.398882677,0,1,1,1,0,3.398882677,4.202234646,2.398882677,1,1.398882677,2.601117323,8.005586615,18,18.60111732,19
0.963686689,15.10893993,1,0.036313311,0.036313311,3.927373378,3.927373378,0.108939934,0.108939934,2.036313311,0,1,1.072626622,0,0,0.036313311,0.036313311,0.963686689,1,1,1,0,4.963686689,4.927373378,3,1,1.036313311,3.927373378,5.963686689,18,18.96368669,19
0.102221607,17.69333518,1,0.897778393,1,2.204443213,2,2.69333518,3.102221607,2.897778393,0,1,2.795556787,0,0,0.897778393,0.897778393,0,1,1,1,0,3.897778393,3.204443213,2.897778393,1,1.897778393,2.102221607,5.511108033,18,18.10222161,19
0,18,0.190905507,0.190905507,1,3.618188986,3.618188986,3.809094493,3.809094493,1.381811014,0,1.809094493,3,0,0,0.190905507,0.190905507,0,1,1,1,0,4.809094493,3.809094493,3.809094493,1,1.190905507,1.190905507,0.954527534,18.80909449,18,19
0.050170281,17.84948916,1,0.949829719,1,2.100340562,2,2.849489157,3.050170281,2.949829719,0,1,2.899659438,0,0,0.949829719,0.949829719,0,1,1,1,0,3.949829719,3.100340562,2.949829719,1,1.949829719,2.050170281,5.250851406,18,18.05017028,19
0.235941369,17.29217589,0.235941369,0,0.764058631,3.764058631,3.528117262,3.528117262,4,0.764058631,0,1.764058631,2.764058631,0,0,0.235941369,0.235941369,0,1,1,1,0,4.764058631,3.528117262,3.528117262,1,1,1,0,18.29217589,18,19
0.673734841,15.97879548,1,0.326265159,1,3.347469683,2,0.978795476,3.673734841,2.326265159,0,1,1.652530317,0,0,0.326265159,0.326265159,0,1,1,1,0,3.326265159,4.347469683,2.326265159,1,1.326265159,2.673734841,8.368674207,18,18.67373484,19
0.710988,15.867036,0.710988,0,0.289012,3.289012,2.578023999,2.578023999,4,0.289012,0,1.289012,2.289012,0,0,0.710988,0.710988,0,1,1,1,0,4.289012,2.578023999,2.578023999,1,1,1,0,16.867036,18,19
0.205921727,17.38223482,0.205921727,0,1,4,3.588156546,3.176313091,4,1.205921727,0,1.794078273,2.588156546,0,0,0,0,0,1,1,1,0,4.588156546,4.205921727,3.588156546,1,1,1.411843454,2.059217272,18.79407827,18.20592173,19
1,15,1,0,0,3.779619551,3.559239102,0.440760898,0.881521796,1.559239102,0,1,1.220380449,0,0,0.220380449,0.220380449,0.779619551,1,1,1,0,4.779619551,4.338858653,2.779619551,1,1,3.338858653,4.677717306,17.5592391,18.77961955,19
0.170379122,17.48886263,0.170379122,0,1,4,3.659241755,3.31848351,4,1.170379122,0,1.829620878,2.659241755,0,0,0,0,0,1,1,1,0,4.659241755,4.170379122,3.659241755,1,1,1.340758245,1.703791224,18.82962088,18.17037912,19
0.14443708,17.56668876,0.14443708,0,0.85556292,3.85556292,3.711125839,3.711125839,4,0.85556292,0,1.85556292,2.85556292,0,0,0.14443708,0.14443708,0,1,1,1,0,4.85556292,3.711125839,3.711125839,1,1,1,0,18.56668876,18,19
0.267063716,17.19880885,0.267063716,0,1,4,3.465872568,2.931745137,4,1.267063716,0,1.732936284,2.465872568,0,0,0,0,0,1,1,1,0,4.465872568,4.267063716,3.465872568,1,1,1.534127432,2.670637158,18.73293628,18.26706372,19
0.472239094,16.58328272,1,0.527760906,0.527760906,2.472239094,2,2.527760906,3.472239094,1.583282717,0,1,2.527760906,0,0,1,1,0,1,1,1,0,4,2.527760906,2.527760906,1,1.527760906,1.527760906,2.638804529,17.05552181,18,19
0.700067501,15.8997975,1,0.299932499,0.299932499,3.400135001,3.400135001,0.899797498,0.899797498,2.299932499,0,1,1.599864999,0,0,0.299932499,0.299932499,0.700067501,1,1,1,0,4.700067501,4.400135001,3,1,1.299932499,3.400135001,5.700067501,18,18.7000675,19
0.105427028,17.68371891,1,0.894572972,0.894572972,2.105427028,2,2.894572972,3.105427028,2.683718915,0,1,2.894572972,0,0,1,1,0,1,1,1,0,4,2.894572972,2.894572972,1,1.894572972,1.894572972,4.472864858,17.78914594,18,19
0.844281079,15.46715676,0.844281079,0,0.155718921,3.155718921,2.311437842,2.311437842,4,0.155718921,0,1.155718921,2.155718921,0,0,0.844281079,0.844281079,0,1,1,1,0,4.155718921,2.311437842,2.311437842,1,1,1,0,16.46715676,18,19
1,15,1,0,0.36960139,3.36960139,2,1.26079722,4,0.73920278,0,1,1.63039861,0,0,0.63039861,0.63039861,0,1,1,1,0,3.63039861,3.108804169,2,1,1,1.73920278,3.696013898,16.73920278,18.36960139,19
0.754134694,15.73759592,0.754134694,0,0.245865306,4,4,0.983461226,0.983461226,1.754134694,0,1.245865306,1.491730613,0,0,0,0,0.754134694,1,1,1,0,5,4.754134694,3.245865306,1,1,3.262404081,4.524808161,18.24586531,18.75413469,19
1,15,1,0,0,3.755576893,3.511153786,0.488846214,0.977692427,1.511153786,0,1,1.244423107,0,0,0.244423107,0.244423107,0.755576893,1,1,1,0,4.755576893,4.26673068,2.755576893,1,1,3.26673068,4.533461359,17.51115379,18.75557689,19
0.140839706,17.57748088,0.140839706,0,0.859160294,3.859160294,3.718320588,3.718320588,4,0.859160294,0,1.859160294,2.859160294,0,0,0.140839706,0.140839706,0,1,1,1,0,4.859160294,3.718320588,3.718320588,1,1,1,0,18.57748088,18,19
0.056897857,17.82930643,1,0.943102143,0.943102143,2.056897857,2,2.943102143,3.056897857,2.82930643,0,1,2.943102143,0,0,1,1,0,1,1,1,0,4,2.943102143,2.943102143,1,1.943102143,1.943102143,4.715510717,17.88620429,18,19
1,15,1,0,0,3.117336143,2.234672285,1.765327715,3.530655429,0.234672285,0,1,1.882663857,0,0,0.882663857,0.882663857,0.117336143,1,1,1,0,4.117336143,2.352008428,2.117336143,1,1,1.352008428,0.704016856,16.23467229,18.11733614,19
0,18,0,0,1,4,4,4,4,1,0,2,3,0,0,0,0,0,1,1,1,0,5,4,4,1,1,1,0,19,18,19
1,15,1,0,0.597550622,3.597550622,2,0.804898756,4,1.195101244,0,1,1.402449378,0,0,0.402449378,0.402449378,0,1,1,1,0,3.402449378,3.792651866,2,1,1,2.195101244,5.975506221,17.19510124,18.59755062,19
0.773996966,15.6780091,0.773996966,0,0.226003034,4,4,0.904012136,0.904012136,1.773996966,0,1.226003034,1.452006068,0,0,0,0,0.773996966,1,1,1,0,5,4.773996966,3.226003034,1,1,3.321990898,4.643981795,18.22600303,18.77399697,19
1,15,1,0,0.677934347,4,2.644131306,0,2.711737389,2,0,1,1,0,0,0,0,0.322065653,1,1,1,0,3.644131306,5,2.322065653,1,1,3.322065653,8.711737389,18,19,19
0.308589848,17.07423046,0.308589848,0,0.691410152,4,4,2.765640607,2.765640607,1.308589848,0,1.691410152,2.382820304,0,0,0,0,0.308589848,1,1,1,0,5,4.308589848,3.691410152,1,1,1.925769545,1.851539089,18.69141015,18.30858985,19
0,18,0.785679585,0.785679585,1,2.428640829,2.428640829,3.214320415,3.214320415,2.571359171,0,1.214320415,3,0,0,0.785679585,0.785679585,0,1,1,1,0,4.214320415,3.214320415,3.214320415,1,1.785679585,1.785679585,3.928397927,18.21432041,18,19
0.396036907,16.81188928,1,0.603963093,0.603963093,2.396036907,2,2.603963093,3.396036907,1.811889279,0,1,2.603963093,0,0,1,1,0,1,1,1,0,4,2.603963093,2.603963093,1,1.603963093,1.603963093,3.019815465,17.20792619,18,19
0.114830125,17.65550963,1,0.885169875,0.885169875,2.229660249,2.229660249,2.655509626,2.655509626,2.885169875,0,1,2.770339751,0,0,0.885169875,0.885169875,0.114830125,1,1,1,0,4.114830125,3.229660249,3,1,1.885169875,2.229660249,5.114830125,18,18.11483012,19
